Words,Links,Code,ResponseTime,Type
34,False,True,2,0
0,False,True,4,0
41,False,True,2,0
32,False,False,1064,0
63,False,False,703,0
23,False,False,2,0
19,True,True,16,0
55,False,False,7,0
56,False,True,57,0
22,False,True,10,0
128,False,True,4,0
116,False,False,1253,0
103,False,True,5,0
93,False,False,5,0
66,False,False,6,0
8,False,True,5,0
53,True,False,10,0
54,False,False,10,0
133,False,False,2339,0
81,False,False,13,0
33,False,True,40,0
83,False,True,21,0
97,False,False,364,0
120,False,True,8,0
74,False,False,35,0
132,False,False,47,0
49,False,False,37,0
153,True,True,2,0
131,False,False,13,0
20,False,False,16,0
24,False,False,556,0
37,False,False,15,0
9,True,False,30,0
64,True,False,40,0
26,False,False,2,0
77,False,False,8,0
44,True,False,60713,0
21,False,True,230,0
60,False,True,3488,0
105,True,False,57,0
6,False,False,0,0
12,False,True,0,0
35,False,False,1,0
84,False,False,277,0
63,True,False,5,0
69,True,False,21,0
47,False,False,28,0
122,False,True,848,0
55,False,True,39,0
50,True,False,2,0
55,True,False,3,0
88,True,False,3,0
13,True,False,3,0
30,True,False,21,0
65,False,False,3,0
202,False,False,31,0
14,False,False,66,0
63,False,False,5,0
12,True,False,4,0
66,False,False,280,0
10,False,False,2,0
48,True,True,3,0
38,False,True,180,0
53,True,False,5,0
162,False,False,100,0
90,False,True,80,0
27,True,False,138,0
37,False,False,86,0
11,False,True,34327,0
9,False,True,199,0
19,False,False,13,0
111,False,False,1867,0
122,False,False,106,0
116,False,False,45956,0
39,False,True,2,0
13,False,False,2,0
85,False,False,8,0
101,True,False,221,0
19,True,False,3,0
43,True,False,1640,0
36,False,False,38,0
86,False,False,29,0
70,False,False,38906,0
60,False,True,5,0
183,False,False,43,0
19,True,False,21,0
71,True,False,288,0
175,False,False,12,0
9,True,False,13,0
21,False,True,299,0
93,False,True,11,0
29,True,False,14,0
2,True,False,0,0
23,False,True,7,0
11,False,False,1,0
246,True,True,7,0
41,False,False,15,0
25,True,False,33,0
521,True,False,87,0
55,False,False,1,0
132,True,False,26464,0
15,False,False,1,0
3,True,False,3,0
43,False,False,2770,0
50,False,True,38,0
85,False,False,1,0
33,False,False,1,0
31,False,False,1,0
22,True,False,4,0
159,True,False,38,0
32,False,True,18,0
65,True,True,16,0
133,True,False,78,0
52,False,False,1,0
85,False,True,77,0
56,False,False,2,0
36,False,False,2,0
59,False,False,2,0
34,False,False,4,0
67,False,True,18838,0
41,False,False,2,0
62,False,False,2,0
2,False,True,5,0
9,False,True,5,0
64,True,False,62,0
12,False,True,75,0
5,True,False,7,0
15,False,False,3,0
43,False,False,7,0
56,True,True,19,0
122,False,False,3,0
8,False,False,1550,0
26,False,False,6,0
39,False,False,2,0
137,False,False,42,0
53,False,False,5,0
20,False,True,4,0
8,False,False,3,0
99,False,False,5,0
59,True,False,106,0
61,False,False,7,0
15,False,False,1,0
35,True,False,4,0
47,False,False,8,0
87,False,False,6,0
42,False,False,24,0
128,False,False,7,0
81,False,False,9,0
34,False,False,52,0
105,False,False,7,0
16,False,True,1,0
26,False,False,5,0
79,False,False,8,0
95,False,True,59,0
16,True,False,2849,0
18,True,False,26,0
34,False,False,1,0
17,False,True,39,0
101,False,False,36,0
20,True,False,0,0
21,False,False,1,0
68,False,False,8,0
575,True,False,210,0
154,True,False,8,0
42,False,True,48,0
0,True,False,1557,0
45,True,True,3,0
99,False,False,83,0
12,True,False,30,0
65,False,True,6,0
17,False,True,24,0
76,False,False,5,0
28,False,True,3877,0
18,False,False,5,0
43,False,False,129,0
50,True,False,75,0
109,False,False,13,0
11,True,False,32,0
78,True,False,16,0
49,False,False,12,0
168,False,False,14,0
6,False,False,0,0
44,True,False,32,0
85,False,True,114,0
223,True,False,69,0
25,False,True,2320,0
42,True,False,4,0
54,False,True,7,0
24,True,False,3,0
299,False,False,17,0
141,False,True,122,0
16,False,False,49,0
48,True,False,16,0
16,False,False,17,0
31,False,False,9,0
9,True,False,1204,0
17,True,False,2,0
48,False,False,1407,0
79,False,False,17,0
121,True,False,19,0
17,False,False,2,0
105,False,False,1259,0
102,False,False,2889,0
100,False,False,83,0
9,True,False,4,0
91,True,False,48,0
74,False,False,11,0
47,False,False,3,0
19,True,True,3,0
121,False,False,75,0
29,False,True,28,0
46,False,False,1,0
51,True,False,4,0
58,False,False,4468,0
106,False,True,104,0
21,False,True,4,0
11,True,False,4,0
0,True,False,6,0
66,False,True,124,0
80,False,False,5,0
94,False,False,56,0
23,False,True,4,0
57,True,True,127,0
55,False,False,21,0
32,False,False,2,0
32,False,False,2,0
30,False,False,110,0
44,False,False,180,0
31,True,False,13,0
6,True,False,3,0
25,False,False,1,0
36,False,False,6,0
28,False,False,23,0
39,False,False,1,0
27,False,False,176,0
84,False,False,3,0
59,False,False,5933,0
109,True,False,6,0
3,False,True,2,0
49,True,False,27,0
24,False,True,8,0
69,True,False,8,0
40,True,False,10,0
61,False,False,140,0
76,False,False,1,0
96,False,False,4,0
37,False,False,110,0
39,False,False,5,0
63,False,False,6,0
42,True,True,10,0
213,False,True,2514,0
111,False,True,1267,0
48,False,False,6,0
17,False,False,28,0
40,True,False,0,0
102,False,False,7,0
71,False,False,116,0
3,True,True,63650,0
45,False,False,25,0
66,False,False,23,0
43,False,False,2,0
108,False,True,30,0
46,True,True,27501,0
239,False,False,29,0
52,False,False,8,0
200,False,False,2914,0
74,True,False,29,0
50,False,False,3,0
45,False,False,61,0
53,False,False,6,0
97,False,False,117,0
78,True,True,12,0
93,False,False,1,0
59,False,False,7,0
85,False,False,67,0
145,True,False,22,0
98,True,False,7,0
51,True,False,2,0
7,False,True,375,0
37,False,False,13,0
17,False,False,0,0
27,True,False,17,0
93,True,False,10,0
72,False,True,765,0
115,False,False,118,0
58,False,False,4,0
359,False,False,11452,0
19,False,False,31950,0
198,False,False,13,0
156,False,False,5,0
55,False,False,5,0
9,False,True,1,0
21,True,False,8,0
96,False,False,6,0
92,False,False,6,0
12,True,True,4,0
41,True,True,1,0
37,True,False,7,0
23,False,False,2,0
16,False,False,2,0
121,False,False,4180,0
30,False,True,2,0
222,False,False,94,0
20,False,False,2,0
13,False,False,2,0
20,True,False,2,0
86,True,True,3,0
61,True,False,18,0
111,True,False,1,0
49,True,False,3,0
5,True,False,3,0
1,True,False,1,0
221,True,False,19,0
144,False,False,8,0
27,False,True,4,0
0,False,True,4,0
8,False,False,39,0
181,False,False,1435,0
178,False,False,9,0
50,False,False,268,0
37,False,False,7,0
34,False,True,7,0
13,False,False,7,0
65,True,True,5,0
22,False,False,2,0
37,False,False,2,0
108,False,True,40,0
55,False,False,2,0
38,False,False,2,0
91,False,True,349,0
49,True,False,11,0
66,False,False,6,0
80,False,True,77,0
52,False,True,156,0
41,True,False,5,0
40,False,True,3,0
18,False,True,7,0
35,False,False,20,0
105,False,True,72,0
26,False,True,50,0
18,False,False,4,0
72,False,False,162,0
14,False,False,79,0
153,False,True,5,0
69,False,True,146,0
130,True,False,16,0
39,False,True,5,0
31,True,False,7,0
30,False,False,71,0
124,False,False,6,0
88,False,False,4,0
226,False,False,4491,0
84,False,True,6,0
100,True,False,8,0
37,False,True,7,0
100,True,False,102,0
87,False,False,7,0
102,False,True,5,0
32,True,False,25,0
11,False,False,6,0
106,False,True,44,0
102,True,False,1,0
29,False,True,9,0
108,False,False,133,0
76,False,False,10,0
129,False,False,26,0
27,True,False,3,0
66,False,False,7,0
165,False,False,873,0
306,True,False,2893,0
9,True,False,3,0
15,True,False,3,0
62,False,True,49,0
27,True,False,84,0
320,True,False,14,0
37,False,False,3,0
71,False,False,85,0
59,False,True,15,0
42,False,False,12,0
12,True,False,13,0
43,False,False,2,0
10,False,False,2,0
91,True,False,29,0
16,False,True,51,0
34,True,True,1,0
101,False,True,87,0
44,False,False,30,0
31,True,False,6,0
67,False,False,16,0
124,False,False,51,0
21,False,False,1,0
26,False,False,2936,0
8,False,False,1,0
0,False,True,15,0
18,False,False,2,0
107,False,True,15,0
86,False,False,13,0
12,False,True,191,0
22,True,True,2,0
84,False,True,103,0
216,False,False,16,0
46,True,False,41,0
44,False,True,28693,0
13,True,False,3900,0
174,False,False,53,0
9,True,False,2,0
55,False,True,283,0
32,True,False,3,0
165,False,False,9,0
44,False,True,20,0
51,False,False,7,0
89,False,False,7,0
35,True,False,18,0
109,False,False,54,0
165,False,False,17,0
172,False,False,12920,0
48,True,False,5,0
119,False,False,17,0
5,True,False,7,0
346,False,False,9,0
62,False,False,3904,0
413,False,False,2917,0
80,False,False,45,0
106,False,True,2,0
50,True,False,13,0
87,True,False,4,0
47,False,False,4,0
45,False,True,19,0
42,False,False,3,0
107,False,False,462,0
87,False,False,59,0
111,False,False,20,0
114,False,False,22,0
32,True,False,10,0
19,False,True,12,0
7,True,False,2,0
22,False,False,5,0
158,False,True,252,0
36,False,True,1005,0
47,False,False,5,0
37,False,True,44,0
43,False,True,5,0
73,False,False,2478,0
101,False,True,6,0
117,False,False,13,0
26,True,False,2,0
35,False,False,8,0
28,False,False,7,0
55,False,True,2979,0
55,False,True,271,0
99,False,False,26,0
10,False,False,1,0
16,False,False,7,0
44,True,False,7,0
104,False,False,15,0
14,False,False,3,0
37,True,False,10,0
40,True,False,33,0
116,False,False,14,0
6,True,False,2,0
18,True,False,4,0
29,True,False,41,0
60,False,False,9,0
27,False,False,18,0
52,False,False,17,0
19,True,False,20,0
90,False,False,9,0
36,False,False,155,0
26,False,False,4,0
34,False,False,6,0
23,False,True,137,0
91,False,True,2734,0
112,False,False,5461,0
85,False,False,6,0
33,False,False,108,0
64,False,False,5,0
113,False,False,12,0
16,True,False,0,0
55,False,True,19,0
23,False,False,2,0
273,False,False,119,0
13,False,False,2,0
50,False,False,2,0
4,False,True,2,0
96,True,False,15,0
105,False,False,11,0
65,True,True,11,0
52,False,True,13,0
96,False,False,165,0
21,False,False,37,0
93,False,False,494,0
0,True,False,3,0
57,True,True,23,0
102,False,False,292,0
51,False,False,140,0
117,False,False,5,0
40,True,False,2,0
335,True,False,371,0
7,True,False,6,0
28,True,False,12,0
29,False,False,1258,0
17,False,True,8,0
14,False,False,3,0
113,False,False,1753,0
126,False,False,5,0
23,False,False,1,0
8,True,False,6,0
23,True,False,8,0
0,False,True,25,0
71,False,True,29,0
18,True,False,40,0
46,True,False,511,0
1,True,False,0,0
17,True,False,282,0
26,True,True,29,0
39,False,False,51,0
29,True,False,59263,0
1,False,True,2,0
7,False,False,1,0
40,True,True,41,0
39,False,False,21,0
43,False,False,120,0
67,False,False,2109,0
45,False,False,2,0
45,True,False,11,0
102,False,False,6,0
141,False,True,12,0
9,True,False,2,0
333,False,False,14,0
3,False,True,45,0
11,False,False,1,0
199,False,False,111,0
12,True,False,60,0
58,True,True,21,0
21,False,False,5,0
8,False,False,4,0
79,True,False,8,0
8,False,True,4,0
50,False,False,112,0
18,True,False,5,0
46,False,True,20,0
49,True,True,1,0
64,False,False,51,0
36,False,True,1,0
56,False,False,9,0
36,False,False,4,0
21,True,False,7,0
21,False,False,1,0
126,False,False,5,0
71,True,False,1,0
259,True,True,3,0
31,False,False,2,0
3,True,False,283,0
13,True,False,186,0
67,False,False,51,0
55,False,False,4,0
56,True,False,66006,0
60,False,False,6,0
91,False,False,6,0
5,True,False,204,0
22,True,True,3376,0
15,True,False,1,0
37,True,False,244,0
47,False,False,2,0
25,True,True,54,0
66,False,False,59273,0
173,True,True,11,0
2,False,False,0,0
88,True,False,104,0
93,False,False,4,0
16,True,False,317,0
200,False,False,10,0
197,False,False,49,0
14,False,False,2,0
45,False,False,4,0
45,False,False,2,0
77,True,False,9,0
114,True,False,7,0
28,False,False,5,0
24,False,False,2,0
141,False,False,31,0
66,False,False,5,0
69,False,False,7,0
43,False,False,2,0
77,False,False,2,0
30,False,False,154,0
78,False,False,20,0
19,False,False,7,0
67,False,False,6,0
26,False,False,3,0
14,False,False,3,0
9,True,True,3955,0
44,False,True,11,0
13,False,False,4,0
103,False,False,11,0
64,False,False,4,0
147,False,True,161,0
35,False,True,15,0
1,True,True,15,0
10,False,False,5,0
5,False,False,5,0
136,False,False,8,0
72,False,True,11,0
84,False,False,161,0
31,False,False,8,0
35,False,True,1808,0
14,False,True,35,0
8,True,False,13,0
49,False,False,163,0
26,False,False,1,0
103,False,False,22792,0
51,True,False,18,0
44,False,True,14,0
83,False,False,7,0
52,False,True,10,0
9,True,False,324,0
4,True,False,24,0
16,True,False,7,0
34,False,False,59282,0
95,False,False,3,0
18,False,False,11,0
23,True,False,6,0
164,False,False,3,0
48,False,False,3,0
110,False,False,3,0
128,False,False,3,0
137,False,False,9,0
35,False,False,12,0
56,False,False,9,0
55,False,False,13,0
29,False,True,12,0
43,True,False,4,0
2,False,True,5,0
95,True,False,9,0
50,False,False,9,0
22,True,False,51,0
6,False,False,900,0
40,False,False,10,0
11,True,False,63,0
107,False,False,5,0
45,False,False,3390,0
147,False,True,18,0
15,True,True,2,0
68,False,False,463,0
142,False,True,28,0
109,False,False,51,0
44,False,False,3,0
7,True,True,2,0
113,False,False,15,0
27,False,False,73,0
26,False,False,12,0
30,False,False,6,0
35,False,True,38,0
375,False,False,7,0
26,False,False,890,0
89,False,False,8,0
94,False,False,190,0
105,False,False,13,0
268,False,False,8,0
40,True,True,21,0
60,False,False,26,0
106,False,True,52,0
18,False,True,11,0
57,False,False,5,0
5,True,False,10,0
57,False,False,2,0
82,False,True,74,0
25,False,False,4,0
67,False,False,11,0
55,False,True,47,0
25,False,True,4,0
44,False,False,9,0
47,False,True,45,0
3,True,False,4,0
40,False,False,8,0
151,False,True,20,0
125,False,False,17,0
61,True,True,5,0
48,True,True,5,0
187,False,False,14,0
104,False,False,6,0
218,False,True,6,0
52,False,False,268,0
27,False,False,7,0
98,False,False,12,0
8,False,False,6,0
10,False,False,897,0
24,True,False,27,0
97,False,False,87,0
31,False,False,11,0
105,False,False,49,0
66,False,False,60,0
50,False,False,7,0
237,False,True,55,0
48,False,False,985,0
204,True,False,22959,0
52,False,False,4,0
101,False,True,338,0
88,False,True,0,0
64,False,False,16,0
17,False,False,22,0
16,True,False,9,0
423,False,False,15,0
58,False,False,15,0
16,False,True,18,0
84,True,True,29,0
37,False,False,90,0
32,False,False,38,0
118,True,False,14,0
40,False,False,11,0
88,False,False,11,0
21,False,False,34,0
60,True,True,176,0
33,False,False,11,0
4,False,True,45,0
1,False,True,27,0
3,False,False,3,0
114,False,False,13,0
16,False,False,3,0
14,True,False,2,0
31,False,False,1,0
125,False,False,20,0
112,False,False,1394,0
45,True,False,4,0
34,False,False,2,0
68,True,False,1,0
325,False,True,6,0
101,False,False,2,0
40,False,False,905,0
46,True,False,3921,0
92,True,False,191,0
287,True,True,34,0
17,False,False,1,0
13,False,True,2,0
0,False,True,2,0
15,True,False,39,0
33,True,False,6,0
86,True,False,5,0
43,True,False,3,0
71,False,False,3,0
88,False,False,4,0
110,False,False,22,0
73,True,True,3,0
77,False,False,198,0
90,False,False,16,0
7,False,True,0,0
5,False,True,1,0
0,False,True,1,0
5,False,False,1,0
145,False,False,4,0
0,False,True,2,0
341,True,False,2,0
10,False,True,2,0
93,False,False,8,0
10,False,True,2,0
0,False,True,2,0
67,True,True,4,0
0,False,True,2,0
37,False,False,1,0
34,False,False,206,0
46,True,False,3,0
52,True,False,7,0
46,False,True,842,0
21,False,True,30,0
0,False,True,3,0
14,True,False,9,0
65,False,False,7,0
30,False,False,190,0
105,False,False,3,0
47,False,True,7,0
38,False,True,12,0
131,True,False,8,0
25,False,False,4,0
18,False,True,59,0
9,False,True,5,0
69,False,True,5,0
11,False,True,37,0
38,False,True,8,0
8,False,True,8,0
7,False,True,8,0
29,False,False,9,0
3,False,True,5,0
96,True,False,2,0
16,False,False,0,0
33,False,False,11,0
31,True,True,10,0
69,False,False,2,0
19,False,False,1,0
134,False,False,37,0
83,False,False,71,0
20,False,False,1,0
57,False,False,11,0
30,False,False,1,0
61,False,False,4,0
26,False,False,4,0
50,False,False,2,0
59,False,True,16,0
64,True,False,65956,0
21,True,False,427,0
14,False,False,37,0
154,True,False,3631,0
46,False,False,9,0
163,False,False,317,0
33,False,True,12,0
49,False,False,5,0
13,False,False,5,0
33,False,True,6,0
56,False,True,25,0
118,True,False,10,0
49,False,False,9,0
20,False,False,2,0
51,False,False,43,0
300,True,True,73,0
2,False,False,17,0
44,False,False,41,0
133,False,True,45,0
10,True,False,7,0
43,True,True,27,0
18,True,False,21,0
40,True,False,47,0
38,False,True,137,0
103,False,False,8,0
76,False,False,19,0
21,False,True,65,0
36,True,False,4,0
0,False,True,7,0
132,False,False,12,0
3,False,False,1,0
41,False,True,67,0
45,False,True,4,0
134,False,False,9,0
0,True,True,3,0
103,True,False,71,0
13,False,False,20,0
13,False,False,1,0
11,False,True,3,0
7,True,False,1,0
12,False,True,3,0
76,False,False,23,0
8,False,False,1,0
25,False,True,9,0
1,True,False,2,0
30,False,True,61,0
14,True,False,21350,0
9,True,False,2,0
4,False,True,10,0
30,True,False,4,0
39,False,False,2,0
103,False,True,8,0
32,False,True,52,0
31,True,False,4,0
92,True,True,25,0
57,False,False,4,0
5,True,False,4,0
53,False,False,4,0
117,False,False,13,0
56,True,True,23,0
21,False,True,7,0
53,False,False,5,0
0,False,True,298,0
2,True,False,5,0
13,False,False,5,0
3,False,False,25,0
83,False,False,11610,0
50,True,False,7,0
2,True,False,6,0
9,True,False,27,0
11,False,False,8,0
88,True,False,29,0
15,False,False,1032,0
39,False,True,451,0
29,False,False,18,0
240,False,True,75,0
284,False,False,184,0
89,False,False,45,0
22,True,False,94,0
50,True,True,76,0
30,True,False,20,0
115,True,False,20,0
78,False,False,54,0
102,True,False,11,0
159,True,False,1571,0
11,True,False,12,0
61,False,False,63,0
28,False,False,103,0
66,True,False,21,0
45,False,True,71,0
5,False,False,5,0
48,False,False,13,0
185,False,False,44844,0
37,True,False,33,0
30,False,False,6,0
101,False,False,3,0
44,False,False,2,0
112,True,True,1574,0
26,False,True,1,0
9,False,False,2,0
30,False,False,113,0
13,True,False,2,0
85,True,False,303,0
53,True,False,1285,0
43,True,True,23,0
21,False,False,1,0
30,False,False,31,0
2,True,False,280,0
63,False,False,4,0
131,True,False,29323,0
78,False,True,34528,0
5,False,False,3,0
223,False,False,68248,0
7,False,False,70,0
25,True,False,335,0
3,True,False,118,0
161,True,False,87,0
20,False,False,4,0
143,False,False,243,0
7,False,False,5,0
174,False,False,5,0
102,False,True,24,0
183,False,False,7,0
0,True,False,3,0
98,False,False,5,0
123,False,False,64,0
35,False,False,6,0
73,False,False,439,0
78,False,False,16,0
40,False,False,6,0
33,False,False,69,0
62,True,False,11,0
46,False,False,8452,0
24,False,True,4,0
73,False,False,22,0
17,False,True,27,0
69,False,False,8,0
82,True,False,21,0
4,False,False,2,0
52,False,True,6,0
17,False,True,6,0
0,False,True,41,0
102,False,True,6,0
117,False,False,28,0
25,False,False,10,0
4,False,True,6,0
45,False,False,64,0
34,False,False,64,0
24,False,True,8,0
24,False,True,8,0
96,False,False,1730,0
117,False,False,1325,0
52,False,False,8,0
103,False,True,84,0
28,False,True,9,0
248,True,True,21905,0
276,False,False,26,0
34,True,False,4,0
11,False,True,10,0
95,False,False,209,0
2,False,True,1,0
7,False,False,27,0
158,False,False,14,0
45,False,False,3,0
100,True,False,3,0
136,False,False,15,0
47,False,False,57,0
114,False,False,4166,0
26,False,False,4,0
485,False,False,7,0
37,False,False,7,0
18,False,False,20,0
40,False,True,3050,0
136,False,False,8460,0
6,True,False,78,0
44,True,False,1,0
23,True,False,1,0
95,False,True,47,0
14,True,False,306,0
34,False,False,9,0
10,False,True,14,0
59,False,False,9,0
96,False,False,84,0
32,True,False,935,0
2,True,False,4,0
120,False,False,10,0
45,True,False,67,0
78,False,False,1524,0
47,False,False,49,0
100,False,True,3,0
56,True,False,3,0
48,True,False,8659,0
145,False,True,16,0
49,False,False,415,0
49,True,False,7,0
163,False,False,4326,0
103,False,False,731,0
107,False,False,4,0
47,False,False,198,0
64,False,True,17,0
11,True,False,5,0
22,True,False,5,0
13,False,False,5,0
28,False,False,7,0
1,True,False,3055,0
38,True,False,4493,0
57,True,False,18,0
10,False,False,7,0
91,False,False,5,0
22,False,False,2,0
60,False,False,4,0
12,False,False,35,0
68,False,False,6,0
42,False,False,4,0
9,False,False,1274,0
54,False,False,55,0
71,False,False,2121,0
23,True,False,6,0
162,False,True,19,0
132,False,True,7,0
4,True,False,1,0
15,True,False,1,0
34,False,True,20,0
118,True,False,54737,0
50,False,False,4,0
0,True,False,1,0
0,False,True,44,0
48,False,False,4,0
75,False,True,4145,0
54,True,False,2,0
58,False,False,5,0
80,False,False,4,0
38,False,False,14277,0
37,True,False,12,0
24,True,False,5,0
88,False,False,32,0
9,True,False,3,0
40,True,False,4,0
41,True,False,4,0
17,False,False,40,0
32,True,False,5,0
11,False,False,5,0
129,True,False,1142,0
54,False,False,60,0
14,False,False,4,0
104,False,False,11,0
33,False,False,95,0
15,False,False,60,0
43,True,False,12,0
432,False,False,28,0
37,False,True,1930,0
6,False,False,102,0
10,False,False,42,0
84,False,False,13,0
24,True,True,6,0
203,True,False,13,0
111,True,False,13,0
44,True,False,3,0
114,False,True,10,0
50,True,False,61,0
38,False,False,31,0
31,False,False,3,0
213,True,True,27,0
36,False,False,4523,0
65,True,False,63304,0
15,True,True,7,0
74,False,False,15,0
351,True,False,31,0
28,False,False,27,0
34,True,False,2,0
49,False,False,74,0
56,False,False,6,0
183,False,False,60906,0
20,True,False,3,0
380,False,False,21,0
21,False,False,13,0
145,True,False,1122,0
82,True,False,17,0
49,False,False,34,0
233,False,False,17,0
13,True,True,6,0
98,True,False,2713,0
27,False,False,31,0
68,False,False,15,0
75,False,True,7,0
3,False,True,3,0
56,False,False,6,0
56,False,True,13,0
20,False,True,10,0
120,False,False,19,0
19,True,False,4,0
35,False,False,4,0
89,True,False,9,0
29,False,False,4,0
129,False,True,14,0
5,False,True,5,0
103,True,False,107,0
26,False,True,25,0
28,False,True,201,0
7,False,True,5,0
22,False,False,5,0
41,False,False,104,0
22,True,True,3,0
95,False,False,26,0
15,False,True,27,0
8,False,True,7,0
22,False,False,7,0
100,False,False,913,0
61,True,False,7,0
60,False,False,7,0
28,True,False,9,0
27,False,False,5,0
9,True,True,5,0
181,True,True,22132,0
16,True,False,1,0
81,False,True,15,0
180,False,False,371,0
8,True,False,55,0
119,False,False,25,0
33,False,False,26260,0
48,False,False,388,0
40,True,False,7,0
9,True,False,2,0
27,True,False,2,0
33,False,False,52284,0
143,False,False,26,0
21,True,False,36,0
105,False,False,41,0
136,True,False,105,0
52,False,True,72,0
33,False,False,13,0
20,True,False,3,0
20,True,False,4,0
149,False,False,30669,0
22,False,False,2,0
124,False,False,2037,0
5,False,False,2,0
57,False,False,10,0
37,False,True,684,0
166,False,False,41625,0
4,True,True,79,0
115,False,True,8,0
106,False,False,358,0
48,False,True,64773,0
21,False,False,3,0
98,True,False,38,0
14,False,False,376,0
18,False,True,1,0
32,False,False,1,0
15,False,True,1,0
12,False,False,1279,0
34,False,False,408,0
155,False,True,1534,0
27,False,True,35,0
95,False,False,52289,0
87,True,False,59,0
65,False,False,2,0
18,False,True,11,0
112,True,False,8,0
87,True,False,19,0
49,False,False,41,0
40,True,False,8,0
34,False,True,4,0
71,False,False,3560,0
33,False,False,201,0
108,True,False,2728,0
50,True,False,338,0
43,True,False,112,0
11,False,True,13,0
67,True,False,3,0
206,False,False,33,0
92,False,True,4,0
47,False,False,8,0
18,False,False,1,0
131,True,False,32,0
142,True,True,63,0
83,True,False,978,0
40,False,False,3209,0
75,True,True,24,0
30,True,False,14,0
49,False,False,6,0
12,True,False,11,0
175,False,True,30,0
74,False,False,64779,0
116,False,False,340,0
55,False,False,6,0
46,False,False,3699,0
187,False,True,3,0
27,False,False,32,0
59,True,False,13780,0
35,True,False,7,0
244,False,False,36,0
55,False,True,32,0
232,True,True,4323,0
88,True,False,2,0
185,False,False,62,0
30,True,True,66,0
16,False,False,1,0
136,False,False,1647,0
25,True,False,2,0
100,False,True,287,0
82,True,False,2,0
20,True,False,112,0
103,True,False,3327,0
4,False,False,7,0
112,False,False,68,0
23,False,False,3,0
68,True,True,5,0
107,False,True,13,0
113,False,True,4,0
93,True,True,88,0
23,False,False,2,0
56,False,False,61,0
21,True,False,26,0
131,True,False,65,0
41,False,False,9,0
29,False,True,4,0
93,False,True,12,0
0,True,False,9,0
81,False,False,5,0
27,False,False,288,0
221,True,False,20,0
95,False,True,12,0
139,False,True,11,0
285,False,False,40329,0
54,True,False,16563,0
0,False,True,-1531119,0
4,False,False,-1531119,0
159,False,False,5,0
10,False,False,-1531119,0
6,True,False,-1531118,0
62,True,False,245,0
11,True,False,-1531118,0
44,False,False,-1531118,0
162,True,True,21,0
8,True,False,6,0
57,False,False,22,0
11,False,True,-1531118,0
92,True,False,8,0
20,False,False,1,0
30,True,False,544,0
4,False,True,2,0
40,True,False,1,0
39,False,True,-1531117,0
42,True,False,231,0
9,True,False,2,0
56,False,True,-1531116,0
10,False,False,1,0
158,False,False,19,0
55,True,True,-1531115,0
13,True,False,3,0
131,True,False,73,0
28,False,False,60626,0
45,False,False,12,0
69,True,False,2,0
47,False,True,17,0
97,True,True,51,0
20,False,False,46,0
112,False,False,13946,0
61,False,False,1657,0
62,False,False,3497,0
85,False,False,13,0
97,True,False,12,0
29,False,False,17,0
102,False,False,5,0
62,False,False,22,0
50,False,False,2,0
34,False,False,2,0
52,True,False,1926,0
44,False,False,9,0
223,False,False,435,0
229,True,True,3,0
176,False,False,7,0
55,True,False,5,0
5,False,False,1,0
63,False,False,4,0
27,False,True,15,0
175,False,True,24,0
161,True,False,25004,0
7,False,False,32,0
62,False,False,52309,0
68,False,True,64,0
18,True,False,16,0
4,False,True,24,0
6,True,False,4,0
24,False,True,44,0
34,False,False,5,0
18,True,True,7,0
62,True,False,55628,0
21,True,False,84,0
177,False,False,1720,0
50,False,True,21,0
13,False,False,6,0
76,False,False,6,0
14,True,False,14,0
9,True,False,8,0
151,False,False,43220,0
45,False,False,18,0
10,False,False,1,0
84,False,False,23,0
68,False,False,75,0
53,True,False,116,0
83,True,False,22,0
94,False,True,25,0
107,False,False,18,0
24,False,False,13,0
17,False,True,2,0
7,True,True,11,0
147,True,False,1697,0
31,True,False,3,0
26,False,True,3,0
54,False,True,3,0
24,False,False,26,0
79,False,False,4,0
63,False,False,334,0
14,False,True,3,0
69,False,False,7,0
140,False,False,218,0
18,False,True,3,0
177,False,False,25,0
102,False,False,11,0
300,False,True,60,0
4,False,True,2324,0
9,False,False,14,0
73,False,False,5,0
176,True,False,70,0
16,True,False,5,0
34,False,False,12,0
0,False,True,3,0
29,False,False,3954,0
65,False,True,223,0
66,False,False,9011,0
76,True,False,224,0
28,False,False,7,0
47,False,True,42213,0
475,True,True,28,0
45,False,False,6,0
34,False,False,25,0
14,True,False,19,0
2,False,False,1,0
28,False,False,1,0
70,True,False,29939,0
19,False,False,1,0
46,False,True,87,0
44,False,False,1,0
60,False,True,77,0
5,False,False,2,0
42,False,True,10,0
28,True,False,0,0
136,False,True,26,0
26,True,False,13,0
43,False,False,2,0
77,False,True,309,0
32,True,False,8,0
18,False,False,8,0
110,False,False,68,0
10,True,True,1,0
17,False,False,13,0
100,False,False,2,0
27,False,False,10,0
19,False,True,28,0
45,False,False,3,0
22,True,False,12184,0
19,True,False,6,0
11,True,False,69,0
36,False,True,1905,0
9,False,True,4,0
32,False,False,1,0
14,True,False,1,0
81,False,False,405,0
43,True,False,447,0
54,True,False,5,0
64,False,False,15,0
0,True,False,1775,0
25,False,True,16,0
42,False,False,4,0
85,False,True,16,0
65,False,False,4,0
93,False,False,230,0
81,True,False,4,0
32,True,False,2,0
614,True,False,13,0
40,False,False,3,0
118,True,False,138,0
