Words,Links,Code,ResponseTime,Type
88,False,True,1807234,1
9,True,False,4215,1
23,False,True,1,1
122,True,True,8,1
12,True,True,445279,1
63,False,False,10393,1
151,False,False,315,1
25,False,True,2,1
107,False,True,211384,1
27,False,True,112915,1
160,True,True,5799,1
27,False,True,645611,1
10,True,True,14388,1
94,False,True,183,1
92,False,True,1002167,1
24,False,True,126118,1
62,False,False,7,1
144,True,False,3,1
0,False,True,1241093,1
2,False,True,2172404,1
12,False,True,44,1
17,False,True,413,1
29,False,True,740590,1
19,False,False,10273,1
32,True,False,508789,1
4,True,True,885036,1
140,True,True,39871,1
14,True,True,1936,1
6,True,True,49727,1
26,False,True,1648289,1
54,False,True,334453,1
8,False,True,1008346,1
56,False,True,43,1
71,False,True,936,1
15,False,True,378,1
34,False,True,6,1
47,False,True,30,1
8,False,True,4,1
0,False,True,3,1
15,True,True,942268,1
11,False,True,510990,1
22,False,True,71908,1
352,False,True,49,1
31,False,True,27,1
90,False,False,4,1
60,True,True,1,1
88,False,False,288413,1
20,True,True,858147,1
75,False,True,4,1
97,True,True,391760,1
99,True,True,316411,1
29,False,True,9,1
19,True,True,60,1
139,True,False,90,1
149,False,True,189827,1
13,False,False,1330610,1
16,False,True,187223,1
9,False,True,1,1
91,True,True,309259,1
190,True,False,28,1
26,False,True,20568,1
245,True,True,2,1
6,True,True,12506,1
23,False,True,1483952,1
38,True,False,0,1
126,True,True,2,1
152,True,False,6,1
29,False,True,5,1
71,True,True,1252572,1
31,False,False,346168,1
83,False,True,1214369,1
22,True,True,2193786,1
25,False,True,16,1
165,False,True,1000900,1
30,False,True,14,1
13,False,True,23,1
13,False,True,1073,1
57,False,True,1080901,1
267,True,True,3,1
58,False,False,3,1
76,False,True,199,1
9,False,True,846595,1
85,True,False,81598,1
64,False,True,32,1
2,False,True,2,1
75,False,True,73,1
85,False,False,1621230,1
59,True,True,200701,1
70,True,True,912922,1
145,False,True,194,1
167,False,False,692,1
54,False,True,577098,1
36,False,True,3,1
124,False,False,5,1
11,True,True,1243148,1
175,False,True,650132,1
15,False,False,393507,1
42,False,True,3,1
106,True,True,2,1
1,False,True,10,1
34,False,True,35,1
29,False,False,115495,1
87,False,True,31,1
43,False,True,464999,1
45,True,False,60,1
5,True,False,6,1
65,True,False,28,1
54,True,True,509313,1
46,False,True,6,1
257,False,True,881652,1
69,True,True,2,1
80,False,True,2066587,1
228,True,False,1199564,1
2,False,True,79421,1
4,True,False,0,1
17,False,True,696673,1
233,True,False,1311455,1
60,False,False,12,1
0,False,True,174,1
255,False,True,486,1
32,False,True,10,1
147,False,True,108,1
18,False,True,5,1
43,False,True,837,1
120,True,True,120,1
800,True,True,46133,1
54,True,False,101,1
51,False,True,209370,1
30,False,True,711271,1
90,False,True,444,1
26,True,True,2,1
188,False,True,115405,1
15,True,False,5,1
0,False,True,1431301,1
66,False,True,26,1
15,False,True,759819,1
11,False,True,828993,1
30,False,True,95,1
42,True,True,275565,1
148,False,True,1613247,1
3,False,True,1,1
260,True,True,1112443,1
59,True,True,1283,1
40,False,False,281239,1
153,False,False,4,1
143,False,False,127,1
79,False,True,264562,1
341,True,True,1411,1
284,False,False,34,1
4,False,True,410042,1
152,True,True,17,1
258,True,True,7,1
186,True,True,147,1
97,True,True,1504474,1
30,False,False,14,1
78,False,True,328114,1
89,False,True,120,1
19,False,False,127679,1
20,False,True,71899,1
26,False,True,3,1
34,False,True,12,1
183,False,False,22,1
12,False,True,6,1
12,True,True,1568077,1
340,True,False,220,1
79,True,True,159664,1
10,False,True,27,1
72,False,True,5851,1
15,True,True,1927645,1
68,True,False,3596,1
85,False,False,108,1
2,False,True,3,1
167,True,True,12,1
40,False,True,1091519,1
19,True,True,1240,1
8,True,True,31,1
107,False,True,31,1
9,False,True,357,1
27,True,True,1910572,1
36,True,True,387898,1
0,False,True,1,1
295,True,True,52733,1
168,True,False,174021,1
154,True,True,1605770,1
28,False,False,122802,1
33,True,True,5,1
84,False,False,3,1
7,False,True,247297,1
1,False,True,644705,1
9,True,True,2459248,1
12,False,True,8,1
52,False,True,71,1
48,True,True,5,1
86,False,False,19,1
85,True,True,3,1
138,True,True,24,1
31,True,True,17,1
9,True,True,9,1
119,True,True,187,1
72,False,False,0,1
118,False,True,1,1
18,False,True,297790,1
52,False,True,8,1
6,False,True,487423,1
29,False,True,53,1
408,True,True,9027,1
110,False,True,6,1
28,True,True,872423,1
110,True,True,22183,1
19,True,True,92,1
27,True,True,28,1
495,True,False,42069,1
50,False,True,5,1
34,False,False,6,1
79,True,True,4179,1
62,True,False,24,1
785,True,True,429,1
52,False,False,634748,1
213,False,True,8,1
38,False,True,2,1
141,True,True,132036,1
49,True,False,35,1
26,False,True,210918,1
55,True,False,652499,1
8,False,True,53,1
330,False,True,20,1
22,False,True,661269,1
95,False,True,243970,1
115,False,True,192,1
23,True,True,181093,1
17,False,True,2,1
18,False,True,30,1
26,True,False,37936,1
23,True,False,14,1
143,True,False,13464,1
178,False,False,8,1
25,False,True,936558,1
29,False,True,5,1
39,False,True,2,1
613,False,False,16,1
59,False,True,60151,1
97,True,False,2,1
73,True,True,3,1
13,True,True,5,1
17,False,True,1830811,1
30,False,True,490596,1
20,False,True,733409,1
6,True,False,5,1
128,False,False,11,1
4,False,True,1532202,1
40,False,False,9,1
205,False,False,5905,1
80,False,True,653361,1
119,True,False,6,1
1,False,True,64,1
595,False,True,756230,1
201,False,True,923369,1
0,False,True,256589,1
29,False,True,5,1
36,False,True,400,1
130,True,True,298180,1
56,True,True,12,1
38,True,True,5,1
54,True,True,1267033,1
97,False,True,1438022,1
27,False,False,4,1
17,True,True,11,1
266,False,True,897260,1
71,False,True,152537,1
173,True,True,11,1
275,False,True,29,1
2,False,True,2,1
18,True,True,86,1
400,True,False,65411,1
55,False,True,1125293,1
572,True,False,222,1
109,True,False,11,1
239,False,True,3169,1
16,False,True,2,1
20,False,True,8,1
4,False,False,69,1
45,False,True,13085,1
8,False,True,6,1
148,False,True,314787,1
75,True,True,8,1
36,False,True,825934,1
18,False,True,6,1
62,False,True,35,1
6,True,True,6,1
1162,True,True,500216,1
8,False,True,282,1
160,True,True,200,1
90,False,True,13,1
51,True,False,515791,1
72,False,True,507,1
41,False,True,1164803,1
20,False,True,514559,1
54,True,True,924706,1
266,True,False,18,1
326,True,True,11,1
49,False,True,1167388,1
258,True,True,26,1
22,False,True,30,1
75,False,True,1186,1
238,True,False,31,1
28,True,True,872588,1
61,True,True,1149355,1
69,True,True,8,1
16,False,True,807641,1
112,False,True,698246,1
16,False,True,1540044,1
4,False,True,856245,1
0,False,True,1115794,1
99,False,False,2,1
42,True,False,243271,1
65,True,True,1,1
70,False,True,0,1
122,True,False,1262036,1
2,False,True,147738,1
11,False,True,40890,1
273,False,False,92,1
6,True,True,86999,1
88,False,True,4,1
12,False,True,17,1
144,True,False,11,1
191,False,False,1378082,1
79,True,True,19749,1
26,False,True,31098,1
38,True,True,3,1
11,False,True,6,1
69,False,True,70446,1
64,False,True,0,1
70,False,True,1203456,1
38,True,False,1598847,1
31,False,False,1,1
332,False,True,13,1
92,True,True,337,1
159,True,True,365189,1
12,False,True,1833675,1
4,True,False,782304,1
22,False,True,1189295,1
500,True,True,5772,1
54,False,False,5,1
266,False,False,6,1
56,False,True,25,1
1,False,True,1896006,1
76,False,True,109,1
50,True,False,234666,1
62,True,False,1414737,1
4,False,True,29223,1
22,True,True,157308,1
59,False,True,2,1
50,False,True,174503,1
36,False,True,23704,1
60,True,False,1540023,1
94,False,False,19,1
158,False,True,1717,1
215,False,False,33,1
71,False,True,767101,1
57,False,True,1507809,1
26,False,True,2,1
19,True,False,2,1
59,True,True,8,1
24,True,True,4,1
163,False,True,53623,1
294,False,True,114,1
2,True,False,1,1
50,True,True,17,1
57,True,True,1142784,1
524,False,False,31,1
3,True,False,13,1
15,False,True,64,1
31,False,True,2196,1
91,False,True,41450,1
171,True,True,1123677,1
34,False,True,12,1
16,True,True,132,1
27,False,False,16,1
14,False,True,353978,1
23,False,False,215416,1
88,True,False,2,1
48,True,False,404679,1
65,False,False,1269419,1
48,False,False,4,1
68,False,False,6,1
58,False,True,12,1
56,False,False,3,1
125,True,False,118,1
80,False,True,7,1
36,False,False,141293,1
42,False,True,86,1
30,False,True,2293,1
11,False,True,3,1
15,False,True,144,1
321,True,True,12,1
13,True,True,3,1
68,True,True,10,1
467,False,False,851474,1
16,False,True,6,1
62,True,True,4,1
24,True,False,333105,1
8,False,True,7,1
4,False,True,24546,1
73,False,True,21,1
68,False,True,306724,1
45,False,True,1,1
136,True,False,202,1
25,False,False,38,1
11,True,False,247686,1
30,True,True,1330915,1
46,False,False,59214,1
194,False,False,15,1
102,True,True,413316,1
9,False,True,37,1
53,False,True,130354,1
15,False,True,69834,1
27,False,False,27779,1
114,True,True,109,1
2,False,True,2,1
37,False,True,838138,1
31,True,True,11,1
24,False,True,300,1
48,False,True,161,1
82,False,True,740,1
116,False,True,2,1
245,True,True,799905,1
29,False,True,84636,1
150,True,True,13,1
85,False,False,1010575,1
291,True,True,268701,1
14,False,True,96,1
82,True,True,282,1
0,False,True,65,1
98,False,False,317907,1
20,False,False,610563,1
20,True,True,4682,1
103,False,True,71255,1
55,False,False,32,1
376,True,False,58,1
8,False,True,17,1
73,False,True,202565,1
303,False,True,118882,1
26,False,True,9,1
82,False,True,962919,1
161,True,True,9847,1
16,False,True,40,1
28,False,True,11,1
75,False,True,603179,1
80,True,False,184932,1
77,False,True,15,1
48,True,False,12,1
14,False,False,1,1
16,False,True,10,1
21,False,True,188,1
7,False,True,61,1
72,False,False,20,1
3,True,True,956920,1
24,True,True,1065970,1
128,True,False,383679,1
173,True,True,1040505,1
150,True,True,5,1
36,True,False,5,1
24,True,True,28388,1
44,False,False,4,1
117,False,True,314,1
16,False,False,967912,1
33,False,True,647136,1
41,True,False,624789,1
8,False,True,516006,1
325,True,True,48,1
29,True,True,4,1
29,False,False,10,1
68,False,False,814312,1
102,False,False,1194366,1
74,False,False,366,1
162,False,False,3,1
75,False,True,170,1
20,True,True,2,1
13,True,True,183,1
47,False,True,13,1
31,False,True,5,1
87,False,False,1866,1
38,True,True,13,1
8,False,True,1626733,1
129,True,True,180,1
37,False,True,70,1
105,True,False,21,1
80,False,False,2205,1
43,False,True,9,1
247,False,True,5,1
12,True,False,410810,1
0,False,True,7,1
63,False,True,1189646,1
180,False,False,6,1
110,False,True,187777,1
430,True,True,442531,1
66,False,True,782178,1
23,True,True,669728,1
19,True,True,478089,1
173,False,False,132564,1
63,False,False,986,1
112,False,True,3,1
13,True,True,378987,1
50,False,True,27006,1
50,True,True,1,1
78,False,True,21,1
24,False,True,213754,1
61,False,True,11,1
1,True,True,2,1
77,True,True,4,1
19,True,True,71711,1
4,True,False,2,1
176,True,True,41,1
207,False,True,121262,1
27,True,True,1,1
34,False,True,271636,1
68,True,False,10540,1
32,False,True,1500292,1
0,False,True,1115247,1
97,False,False,12,1
44,True,True,355778,1
101,True,False,56,1
26,False,False,6,1
50,False,False,250916,1
17,False,True,18,1
58,False,True,5,1
17,False,True,1,1
132,False,True,32,1
16,True,False,1327232,1
39,False,True,6,1
57,True,True,855701,1
56,False,True,4662,1
3,False,True,1,1
139,False,True,1256,1
74,False,True,35,1
13,True,True,146,1
135,False,False,1,1
46,True,True,2553,1
46,False,True,730917,1
15,False,True,1101503,1
60,False,True,1787429,1
132,False,True,168449,1
46,True,True,2,1
128,True,True,3,1
14,True,True,4,1
25,False,True,302008,1
195,False,False,11543,1
5,True,True,4,1
15,False,True,9,1
124,True,True,1272141,1
47,False,True,1376456,1
87,False,True,18,1
237,True,False,3,1
69,False,False,214535,1
19,True,True,19066,1
21,True,True,3,1
72,False,True,5,1
28,False,False,220563,1
15,False,True,421135,1
122,True,True,5,1
42,False,True,72565,1
116,False,True,3,1
177,False,True,75,1
31,False,True,240481,1
3,True,False,377887,1
129,True,True,251,1
30,False,False,95979,1
28,False,False,28,1
164,False,True,11,1
85,False,False,295,1
6,False,True,51,1
18,False,True,860053,1
37,True,False,1020582,1
24,False,True,486892,1
14,True,True,957148,1
10,False,True,220339,1
19,False,True,845719,1
164,False,True,63,1
17,False,True,303897,1
95,False,False,41965,1
86,False,True,1934792,1
72,False,True,25525,1
61,True,True,34,1
115,True,True,185,1
31,True,True,141,1
158,False,False,127,1
32,False,True,132,2
171,False,False,8,2
32,False,False,198,2
44,True,False,13,2
41,False,False,234,2
120,False,True,10,2
132,True,False,8,2
101,True,True,25,2
35,False,True,1764,2
10,True,True,3,2
112,False,False,21,2
25,True,False,23,2
182,True,False,1461,2
101,False,False,20,2
188,False,False,2,2
90,False,True,1622,2
251,True,False,466,2
66,False,False,151,2
57,True,False,35,2
101,False,False,242,2
36,False,False,10,2
7,False,True,1,2
84,True,False,22,2
157,False,True,1291,2
34,False,True,274,2
117,True,True,13,2
48,False,True,8,2
20,True,False,7,2
21,True,False,9,2
41,True,False,221,2
100,True,True,55,2
38,True,False,195,2
87,False,True,440,2
112,False,True,215,2
151,True,False,47,2
43,True,False,244,2
76,False,True,141,2
116,False,False,8,2
140,False,True,13,2
81,True,False,2,2
120,False,True,77,2
11,False,True,7,2
133,False,False,37,2
14,True,False,3,2
80,True,False,7,2
37,True,False,51,2
88,True,False,4,2
26,False,False,18,2
5,False,True,1,2
111,False,True,37,2
103,True,False,8,2
54,False,False,8,2
81,False,False,94,2
94,False,False,1690,2
80,False,False,0,2
150,True,True,19,2
192,False,False,44,2
76,True,False,477,2
229,True,False,36,2
71,False,False,13,2
171,False,False,1053,2
61,False,False,61,2
28,False,False,243,2
163,True,True,4541,2
2,False,True,32,2
110,False,False,19,2
36,False,True,22,2
114,True,True,52,2
8,False,False,5,2
37,True,False,20,2
74,True,False,414,2
86,False,False,862,2
65,False,False,64,2
36,False,True,61,2
56,False,True,10,2
80,True,False,5,2
32,True,False,11,2
47,False,False,19,2
15,False,False,4,2
18,True,False,8,2
58,False,False,105,2
46,True,False,98,2
202,False,False,19,2
5,True,False,13,2
187,False,False,25,2
87,False,False,3,2
37,False,True,155,2
47,True,False,19,2
14,True,False,20,2
10,True,False,20,2
19,True,False,14,2
77,True,True,5859,2
488,True,False,61,2
149,False,False,0,2
44,False,True,36,2
24,True,False,53,2
129,False,False,8,2
2,True,False,51,2
36,False,False,6,2
124,True,True,3,2
201,True,False,219,2
62,True,False,2,2
132,True,False,17,2
55,False,False,4,2
29,True,False,4,2
1,False,True,15,2
49,False,False,24,2
97,False,True,81,2
123,True,False,25,2
76,True,False,4,2
112,False,False,140,2
205,False,False,20,2
141,False,False,52,2
73,False,False,10,2
54,False,False,10,2
46,True,False,194,2
24,True,True,49,2
119,False,False,1640,2
66,False,False,5030,2
108,False,False,10,2
92,False,False,2,2
87,False,False,22,2
46,True,False,29,2
134,True,False,16,2
35,False,True,5,2
35,True,False,6,2
33,False,True,2,2
35,True,False,3,2
84,True,False,49,2
23,False,False,2,2
57,False,True,4,2
56,True,False,1526,2
66,False,False,2,2
111,False,False,38,2
182,True,False,13,2
23,False,True,4,2
26,False,False,18,2
31,True,True,2,2
43,False,False,2,2
0,True,False,6,2
87,False,True,40,2
18,False,False,3,2
192,False,False,12,2
273,False,True,237,2
33,True,False,29,2
3,False,True,11,2
21,False,True,12,2
11,True,False,3,2
42,False,True,47,2
85,False,False,27,2
9,False,False,2,2
159,True,False,7,2
58,False,False,80,2
57,False,False,89,2
138,True,False,13,2
37,False,False,35,2
48,True,False,17,2
0,False,True,103,2
39,False,True,12,2
79,True,False,19,2
74,True,False,32,2
324,True,False,145,2
285,True,False,274,2
40,True,False,23,2
30,False,True,866,2
56,False,False,20,2
144,True,False,59,2
16,False,True,33,2
69,False,False,5,2
39,True,False,26,2
56,True,False,7,2
60,False,True,1314,2
45,True,True,8341,2
249,True,False,35,2
126,False,True,12,2
28,True,False,21,2
277,False,False,8,2
92,True,False,20,2
7,True,False,10,2
215,False,False,12,2
421,False,False,290,2
148,True,False,91,2
9,True,False,1382,2
22,True,True,8,2
44,False,True,35,2
172,False,True,1100,2
84,False,False,12,2
26,False,False,3027,2
122,True,False,106,2
26,False,False,13,2
97,False,True,13,2
95,False,False,21,2
54,False,False,5,2
96,False,False,134,2
21,False,False,3,2
49,False,False,6,2
28,True,False,17,2
92,False,False,96,2
30,True,False,5,2
52,False,False,4,2
24,True,False,1,2
90,True,True,108,2
124,False,True,104,2
51,False,False,1900,2
118,True,False,15,2
66,True,False,149,2
88,False,False,29,2
10,True,False,1,2
58,False,False,2,2
246,True,True,23,2
13,True,True,4,2
45,True,False,3,2
7,False,True,137,2
27,False,True,174,2
112,True,True,7,2
104,True,False,59,2
32,False,False,129,2
37,True,False,11,2
133,False,True,14,2
578,False,False,59,2
43,True,True,5,2
17,False,True,592,2
120,False,False,8,2
48,False,True,82,2
39,True,False,86,2
124,True,False,7,2
159,False,False,11,2
397,False,False,203,2
115,True,False,8,2
127,True,False,30,2
184,False,False,167,2
185,False,False,16,2
17,False,False,17,2
220,False,False,233,2
23,True,False,68,2
7,True,False,9,2
98,False,False,27,2
71,True,False,344,2
88,False,True,6,2
143,False,False,7,2
43,False,False,40,2
72,False,False,4,2
47,False,False,12,2
184,False,False,16,2
6,True,False,15,2
83,False,False,2432,2
27,False,False,2,2
81,False,False,7,2
25,False,False,42,2
47,False,True,46,2
116,False,False,15,2
26,True,False,6,2
218,True,False,22,2
24,True,False,7,2
365,True,True,1205,2
48,False,False,47,2
108,False,False,5,2
135,False,False,14,2
26,True,False,51,2
23,False,True,10,2
3,False,True,31,2
152,False,True,68,2
0,False,True,11,2
54,True,True,202,2
116,False,False,584,2
111,True,False,69,2
24,False,False,6,2
290,False,False,19,2
160,False,False,55,2
63,False,False,426,2
114,False,False,113,2
9,True,False,1,2
15,True,False,1150,2
83,False,False,177,2
101,False,False,84,2
113,True,False,566,2
53,False,False,3,2
16,True,False,113,2
67,True,False,29,2
27,False,False,57,2
46,False,True,1181,2
72,False,False,414,2
331,False,False,76,2
144,True,False,390,2
325,False,False,156,2
56,False,False,240,2
129,True,False,42,2
45,False,False,3895,2
160,False,False,11,2
19,True,False,4355,2
126,False,False,239,2
172,True,True,756,2
134,False,False,10,2
118,True,True,17,2
74,False,False,2428,2
35,True,False,22,2
132,False,False,145,2
27,False,False,0,2
45,True,False,90,2
8,True,False,27,2
195,True,False,44,2
66,True,False,14,2
224,True,True,32,2
46,False,False,449,2
67,False,False,4,2
25,False,False,64,2
22,True,False,1492,2
15,True,False,11,2
91,True,False,682,2
117,True,False,71,2
69,True,True,10,2
121,False,False,8637,2
43,False,True,125,2
168,True,True,26,2
54,False,False,13,2
54,True,False,135,2
6,False,True,4159,2
43,True,False,128,2
103,False,True,8,2
127,True,False,6401,2
111,False,False,4164,2
136,False,True,7,2
5,False,True,3,2
127,False,False,4,2
31,False,False,243,2
39,True,False,16,2
257,False,False,70,2
123,True,False,42,2
288,False,False,19,2
91,True,True,71,2
67,False,True,86,2
12,False,False,17,2
55,False,False,103,2
195,False,True,172,2
151,False,False,9,2
41,True,False,11,2
7,True,False,2,2
14,True,False,6,2
239,True,True,11,2
5,False,True,12,2
69,True,False,14,2
144,True,False,50,2
37,True,False,5,2
22,False,False,4,2
91,False,True,152,2
22,True,False,13,2
42,True,False,27,2
34,True,False,11,2
91,True,True,7,2
90,True,False,117,2
233,True,False,37,2
99,False,False,4692,2
10,True,False,110,2
52,False,False,5,2
62,False,True,23,2
37,False,False,923,2
154,False,False,58,2
231,False,False,30,2
14,False,False,86,2
11,True,False,6,2
119,False,False,6,2
130,False,False,92,2
30,True,False,154,2
10,True,True,2,2
24,True,False,37,2
91,True,False,156,2
73,True,False,26,2
55,True,True,10055,2
90,True,False,14,2
70,True,False,11,2
86,True,False,13,2
21,True,False,15,2
54,True,True,12,2
146,False,True,59,2
27,False,False,40,2
120,True,False,53,2
25,True,False,12,2
19,False,True,2846,2
34,True,True,12,2
79,False,False,83,2
17,True,False,1046,2
22,True,False,7,2
26,True,False,4,2
57,True,False,1706,2
57,False,False,51,2
112,False,False,3,2
14,True,False,4,2
30,True,True,713,2
5,True,True,9,2
348,True,False,6211,2
105,False,False,5,2
261,True,False,39,2
99,False,True,18,2
35,False,True,16,2
18,False,True,8,2
175,True,False,755,2
56,False,True,115,2
86,True,False,491,2
70,False,True,42,2
43,False,False,62,2
48,True,False,6,2
16,True,False,2,2
106,False,True,126,2
49,True,False,581,2
86,True,False,633,2
62,False,False,44,2
109,False,False,27,2
113,True,True,26,2
53,False,False,14,2
40,True,False,11,2
461,False,True,541,2
101,False,True,41,2
17,True,False,166,2
61,True,True,437,2
30,False,False,40,2
53,True,True,33,2
37,False,False,38,2
32,True,False,182,2
17,True,True,4,2
227,False,False,21,2
113,True,False,1048,2
6,False,True,2,2
238,False,False,1373,2
24,False,False,40,2
83,False,False,13,2
299,True,True,1077,2
57,False,False,10,2
29,False,True,24,2
194,True,False,103,2
66,False,False,4,2
46,False,False,1342,2
139,False,False,20,2
325,False,True,12,2
78,False,True,11526,2
51,False,True,10547,2
128,False,False,39,2
86,True,False,10,2
5,True,False,2,2
91,True,False,21,2
37,True,False,52,2
26,True,False,7,2
6,False,True,9,2
64,False,False,1653,2
43,True,False,10581,2
172,False,True,81,2
161,False,True,5,2
22,True,False,133,2
30,False,False,81,2
49,False,False,82,2
10,True,True,2,2
17,True,False,5,2
24,False,True,31,2
157,True,True,8,2
213,True,False,346,2
20,True,False,36,2
152,False,True,5,2
38,False,False,193,2
27,False,True,9,2
146,False,True,272,2
14,True,False,20,2
178,False,False,32,2
46,True,False,4,2
42,True,False,75,2
73,True,False,18,2
18,False,True,68,2
23,False,False,525,2
52,False,True,76,2
81,False,False,16,2
7,True,False,49,2
79,True,True,9,2
84,False,False,209,2
125,False,False,78,2
64,False,False,11077,2
81,False,True,8222,2
4,True,False,13,2
109,False,False,801,2
104,False,False,171,2
49,True,False,173,2
53,False,True,3,2
32,False,False,7959,2
131,False,False,14,2
330,False,False,16,2
122,False,False,1616,2
45,True,False,21,2
38,True,False,2,2
127,True,False,44,2
178,True,False,8,2
64,False,False,21,2
227,True,False,42,2
305,True,False,126,2
52,False,False,10,2
146,False,False,20,2
46,False,False,8,2
114,False,False,5,2
70,False,False,10,2
42,False,True,10,2
43,False,True,4,2
6,True,False,3,2
105,False,False,6,2
116,False,True,187,2
55,True,False,35,2
133,False,True,1103,2
249,False,False,7,2
58,False,True,26,2
68,True,False,8,2
72,True,False,25,2
90,True,False,736,2
36,False,True,10,2
94,False,False,27,2
83,False,True,10,2
104,False,False,2,2
88,False,True,55,2
20,True,False,24,2
29,True,False,10,2
53,True,False,100,2
27,True,False,1,2
20,False,False,1,2
88,False,False,6,2
48,True,False,943,2
58,True,False,9,2
13,True,False,3,2
1,True,False,1,2
33,True,False,30,2
132,False,False,14,2
120,True,False,15,2
59,False,False,7,2
49,False,False,13,2
111,True,False,3828,2
55,True,False,10,2
71,True,False,72,2
60,False,True,0,2
24,True,False,6,2
157,True,False,5,2
10,True,False,6,2
40,True,False,2085,2
38,False,False,2,2
66,True,True,8,2
54,True,True,78,2
31,True,False,9,2
54,False,True,31,2
21,True,False,18,2
117,False,False,107,2
85,False,True,160,2
123,True,False,59,2
10,True,False,1545,2
23,True,False,29,2
15,True,False,11,2
45,False,True,185,2
17,False,True,30,2
828,True,False,64,2
36,False,False,40,2
336,True,True,1422,2
209,True,False,180,2
29,True,True,3978,2
110,True,True,4814,2
47,False,False,1506,2
38,False,True,10,2
126,False,False,10,2
152,False,False,48,2
209,True,True,1156,2
75,False,True,967,2
78,False,False,41,2
48,False,True,72,2
14,True,False,13,2
124,False,False,8,2
68,False,False,145,2
11,False,False,6,2
110,False,False,4956,2
41,True,False,0,2
8,True,False,1102,2
168,False,False,1,2
5,False,True,50,2
70,True,False,27,2
35,True,False,17,2
13,True,False,39,2
96,False,False,303,2
3,True,False,4626,2
309,False,True,3019,2
10,True,True,193,2
129,False,False,11140,2
11,True,False,13,2
0,False,True,6,2
17,True,False,5,2
177,False,False,2,2
94,False,True,9,2
22,True,False,12287,2
15,True,False,1,2
14,False,False,9,2
67,True,False,3,2
28,False,True,39,2
34,True,False,18,2
136,False,False,24,2
28,True,False,79,2
129,True,False,19,2
165,True,False,11,2
80,True,False,8,2
41,True,False,65,2
36,True,False,22,2
23,False,True,26,2
24,True,False,1,2
172,True,False,10,2
86,False,True,325,2
313,True,False,63,2
56,False,True,9,2
30,True,False,1,2
154,True,False,3504,2
6,True,True,8,2
81,False,True,6,2
85,False,True,152,2
156,False,False,29,2
362,True,True,120,2
54,False,False,175,2
124,True,False,86,2
275,True,True,147,2
28,True,False,133,2
125,True,True,388,2
43,False,False,1840,2
100,True,True,17,2
40,True,True,907,2
23,True,False,13488,2
68,True,False,82,2
63,False,False,8,2
43,False,True,12,2
67,True,False,29,2
61,False,False,6,2
74,False,False,7161,2
79,False,False,7,2
74,False,False,19,2
56,False,False,4,2
150,False,False,152,2
117,True,True,7880,2
157,True,False,227,2
26,True,False,15,2
88,False,False,7,2
9,True,False,112,2
146,False,False,60,2
113,False,True,316,2
110,True,True,8354,2
93,True,True,3333,2
114,False,True,136,2
27,True,False,1,2
69,True,False,5,2
72,False,True,19,2
188,True,True,55,2
42,False,False,39,2
92,True,False,18,2
107,True,True,122,2
356,False,False,87,2
63,True,True,45,2
157,True,False,28,2
78,False,False,4,2
67,True,False,49,2
80,False,False,493,2
120,True,False,20,2
295,True,False,42,2
61,True,False,20,2
63,False,True,15527,2
50,False,False,13,2
28,False,False,1020,2
59,False,True,114,2
157,True,False,31,2
35,False,False,1,2
499,False,True,10764,2
48,False,False,14,2
44,True,False,59,2
223,True,True,14690,2
16,True,True,196,2
112,False,True,47,2
155,False,False,276,2
107,True,True,37,2
343,False,False,49,2
22,True,True,9,2
132,True,False,202,2
272,False,False,64,2
94,False,False,24,2
41,False,True,1,2
4,False,False,16,2
164,True,False,0,2
74,False,False,0,2
45,True,True,0,2
124,True,True,0,2
38,False,True,0,2
35,False,True,37,2
76,False,False,16,2
32,True,True,0,2
216,True,False,470,2
137,True,False,2,2
132,True,True,0,2
60,False,False,3,2
102,False,True,0,2
122,True,True,196,2
25,False,True,0,2
19,True,False,84,2
46,True,False,1,2
97,True,False,66,2
100,True,False,42,2
39,True,True,54,2
53,True,False,12,2
196,True,False,36,2
59,False,False,15000,2
20,False,True,17418,2
17,True,False,15,2
101,True,False,12,2
156,True,False,11,2
46,False,False,812,2
37,False,False,3825,2
139,False,False,16,2
126,False,False,7,2
89,False,False,12,2
74,False,False,6,2
35,False,False,41,2
175,False,False,18,2
116,True,False,43,2
46,False,False,68,2
35,True,False,92,2
17,True,True,29,2
46,False,False,10,2
125,False,False,506,2
66,False,False,26,2
328,False,False,66,2
46,True,False,10,2
46,True,False,13,2
542,True,False,51,2
27,True,False,6,2
59,True,False,7,2
46,True,False,24,2
27,True,False,11,2
9,True,False,1,2
15,True,False,31,2
11,False,False,2,2
121,True,False,104,2
63,False,False,8,2
55,False,True,70,2
233,False,False,24,2
184,False,True,140,2
83,False,False,87,2
53,False,False,4,2
129,True,False,56,2
63,False,True,377,2
176,False,True,156,2
208,False,False,17,2
61,True,True,457,2
159,False,True,79,2
53,True,False,64,2
69,False,True,2,2
128,False,True,17,2
56,True,False,7871,2
27,True,False,6,2
45,True,True,15,2
155,False,False,107,2
7,False,True,4,2
17,True,False,4974,2
5,False,False,2,2
20,False,False,28,2
23,False,False,392,2
166,True,False,30,2
48,False,False,143,2
136,False,False,22,2
13,False,True,141,2
83,False,True,591,2
136,True,False,5,2
60,True,True,79,2
43,False,False,38,2
1,True,False,8,2
177,False,False,48,2
29,False,True,17,2
25,False,True,106,2
219,True,False,7,2
124,False,False,14537,2
